dataset,cutoff_doy,cutoff_label,lead_days_to_Mar1,predictor_set,model_family,features,reg_rmse,reg_mse_skill_vs_climatology,reg_correlation,reg_correlation_pvalue,min_o3_rmse_DU,min_o3_mse_skill_vs_climatology,min_o3_correlation,min_o3_correlation_pvalue,cls_roc_auc,cls_brier_score,cls_brier_skill_vs_climatology,top25_hit_rate,top25_false_alarm_rate,top25_precision,top25_tp,top25_fp,top25_tn,top25_fn,n_samples,n_events,usable_predictability
B2000WCN001002,4,01-04,56,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.1524330112137795,0.20996517607747345,0.4621902271324393,3.0343281436210378e-12,6.781322576532409,0.07523722364264773,0.30641698139533996,7.882445577127658e-06,0.5876623376623377,0.20049270158687113,-0.07279167101964079,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,4,01-04,56,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.0036300331844386,0.24249582660489244,0.5002529693012557,2.2191101602339047e-14,6.4848087196157245,0.1543398345395992,0.4012983844455368,2.4745155273406396e-09,0.7089381207028266,0.16954438099741687,0.09280588089935782,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,4,01-04,56,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.1582449295944,0.20868072267989035,0.46763314168819725,1.5580418304009287e-12,6.708915505370244,0.09487996635854501,0.34309373921875425,4.753168743571335e-07,0.6345811051693405,0.21110359185019562,-0.129568175134259,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,4,01-04,56,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.0146495641557305,0.24011023298428047,0.4951099352469005,4.4715507131174195e-14,6.636971552173748,0.11418823248795151,0.35834582366782103,1.3231296883201232e-07,0.6134453781512605,0.1993830679486811,-0.06685426923138826,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,4,01-04,56,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.616179087865669,0.32398996696727933,0.5735871015178324,2.4947801074563205e-19,6.198497002710882,0.22736509510556058,0.48254121118056786,2.360362956803209e-13,0.7172141583906291,0.16726645986886834,0.10499452813990429,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,4,01-04,56,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.897025015123471,0.26538086004591244,0.5178973280029817,1.830538399125237e-15,6.3728990065766435,0.1832754593507554,0.43300833857708637,8.906235753385462e-11,0.6745607333842629,0.19898044088676595,-0.06469990174004825,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,4,01-04,56,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.883701530537302,0.2682163530224957,0.5207284521768115,1.2100609248178268e-15,6.323625330733175,0.19585605907404025,0.44794432385888205,1.6441506745808875e-11,0.6641838553603259,0.187962188821372,-0.005743695596913456,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,5,01-05,55,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.987210318692384,0.24604353600976592,0.4960406005715635,3.942520980153288e-14,6.423396374791854,0.1702811101344084,0.4128564579950683,7.666359322478696e-10,0.7127578304048892,0.1682627748041982,0.09966346942367843,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,5,01-05,55,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.293204037680118,0.17856091253063078,0.44661131247244157,1.9181758214424853e-11,6.762748452849832,0.08029615852013394,0.33979569457860576,6.212401549571079e-07,0.642156862745098,0.21891753495643312,-0.1713788396414695,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,5,01-05,55,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.226994361194378,0.19340770552686026,0.4579591397227355,5.053421830861423e-12,6.738164543616946,0.0869706105395408,0.3434216691274612,4.6275207770682274e-07,0.6166921313980138,0.20033813998425193,-0.0719646464016026,0.27450980392156865,0.24025974025974026,0.27450980392156865,14,37,117,37,205,51,False
B2000WCN001002,5,01-05,55,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.790294877047828,0.2879411213624209,0.5371228758950054,1.0190552129609413e-16,6.375178841318017,0.18269100633040014,0.4276196906446703,1.606064065794384e-10,0.6991341991341992,0.16967738682615682,0.09209419641338934,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,5,01-05,55,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.133302339255967,0.21418574952292402,0.47088571079982655,1.0402355707680366e-12,6.731581834517099,0.08875366913317284,0.3275706483617081,1.6319543043629496e-06,0.6433664374840846,0.20918699708422786,-0.11931290456642163,0.3137254901960784,0.22727272727272727,0.3137254901960784,16,35,119,35,205,51,False
B2000WCN001002,5,01-05,55,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.148732647475606,0.21078242525249735,0.4640983851825647,2.4052401884981732e-12,6.673163092161209,0.10450119355896659,0.338668754533266,6.802753296287895e-07,0.62235803412274,0.19455535498468357,-0.041022255313385214,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,5,01-05,55,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.943436378347564,0.25546081760276074,0.5123263993895469,4.087778366766042e-15,6.484544235809355,0.15440881386283134,0.40386325879024676,1.915275267623952e-09,0.6670486376368728,0.17474935998562108,0.0649552007390215,0.45098039215686275,0.18181818181818182,0.45098039215686275,23,28,126,28,205,51,False
B2000WCN001002,5,01-05,55,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.140633641162344,0.2125696671773235,0.4730431146474965,7.93838880711267e-13,6.784603267719192,0.0743422374738566,0.327526104512628,1.6375833802808006e-06,0.6490960020371785,0.209274586863287,-0.11978157791311905,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,5,01-05,55,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.144015439866841,0.2118236377367162,0.4705202392125848,1.088775169612357e-12,6.728881114262704,0.08948470911763584,0.3377536658663614,7.321231368210465e-07,0.6082251082251082,0.20459251083463903,-0.09472883471170168,0.29411764705882354,0.23376623376623376,0.29411764705882354,15,36,118,36,205,51,False
B2000WCN001002,5,01-05,55,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.532265296261323,0.3410290553526888,0.5870293823627744,2.239880837395901e-20,6.150526005037428,0.2392778685799134,0.49353774758561797,5.526641970372296e-14,0.7198879551820729,0.16659675122448864,0.10857798953283238,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,5,01-05,55,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.8769786064578255,0.2696450388740367,0.5228714998227783,8.8229038236868e-16,6.411871696591694,0.17325575609742994,0.4255131381460611,2.0167202768512255e-10,0.6799083269671505,0.1986523268948848,-0.06294423704577712,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,5,01-05,55,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.818720708572718,0.2819669382999579,0.5342758060657737,1.5812912430469748e-16,6.310048162051668,0.19930543394717448,0.45054665629019186,1.2145265410472228e-11,0.6819455054749173,0.1843380908242338,0.013648043431572998,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,6,01-06,54,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.954366326935095,0.2531149532369722,0.5031109969349998,1.4957877710024668e-14,6.396214443524793,0.17728850650630046,0.42118905659011696,3.2025456679558466e-10,0.7192513368983957,0.16725949061217338,0.10503181907606496,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,6,01-06,54,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.242825904112007,0.18986997282354723,0.45811167744510867,4.96194650263601e-12,6.855927961486901,0.05477755819537955,0.32030056649449334,2.8422585533350754e-06,0.6529157117392411,0.21569581547058048,-0.15414013816541172,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,6,01-06,54,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.2908195533073314,0.17909795728108668,0.4480872895185333,1.6171276531702868e-11,6.938272336284844,0.03193567021305144,0.2974607626235206,1.4816522617245482e-05,0.618411000763942,0.19804380011462627,-0.05968814614427931,0.29411764705882354,0.23376623376623376,0.29411764705882354,15,36,118,36,205,51,False
B2000WCN001002,6,01-06,54,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.7427317170371985,0.29788153079923385,0.5462274095388004,2.430893347107308e-17,6.344195239329895,0.19061600464292083,0.4368147891015142,5.835467455167496e-11,0.699134199134199,0.1696240900127133,0.09237937575957778,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,6,01-06,54,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.225870704744527,0.19365850471952084,0.452479246843379,9.682812140244064e-12,6.778905390129913,0.07589636515828657,0.3146360023545645,4.336126471321937e-06,0.6495416348357526,0.20679506931291652,-0.10651423324106402,0.27450980392156865,0.24025974025974026,0.27450980392156865,14,37,117,37,205,51,False
B2000WCN001002,6,01-06,54,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.40859701321154,0.15236168112808213,0.41217390589523273,8.225913889736329e-10,6.971551123872825,0.022626935646066326,0.2615560222040204,0.00015176020930328423,0.642411510058569,0.1865752613281668,0.0016774436826828554,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,6,01-06,54,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.886592999451996,0.2676014588259188,0.5230408929826074,8.604505302408872e-16,6.444305009095236,0.16487072509322587,0.4143678739378333,6.555346810998829e-10,0.7144130379424497,0.16799890028045183,0.10107540307028418,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,6,01-06,54,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.117361441020143,0.2176939671001098,0.47640551471187637,5.189349616045961e-13,6.786048854642694,0.07394773796961673,0.321920102657882,2.514937108183416e-06,0.6511331805449453,0.20702839031047177,-0.10776268179240844,0.29411764705882354,0.23376623376623376,0.29411764705882354,15,36,118,36,205,51,False
B2000WCN001002,6,01-06,54,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.103757868219457,0.22068158740354427,0.4786668892612001,3.888738188390616e-13,6.850455406716235,0.05628595125242708,0.30960506167338275,6.264713833398189e-06,0.6736694677871148,0.18037573241474367,0.03484973838431338,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,6,01-06,54,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.472678530614286,0.35299637608050194,0.5965765357863124,3.773578134694471e-21,6.116435940045683,0.24768729510210363,0.5011202777465779,1.9695248272520533e-14,0.7210338680926917,0.1663329185145913,0.10998969944286996,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,6,01-06,54,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.80961357161908,0.28388367863557373,0.5352272995043164,1.365971045999609e-16,6.470286861463341,0.1581230784776564,0.40884043061281194,1.1577649652029742e-09,0.6987522281639929,0.19401690660619453,-0.038141138289448095,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,6,01-06,54,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.843020630109454,0.27684010062833686,0.5298174333922472,3.120561477027458e-16,6.403271935804297,0.1754719685060866,0.4307112703382618,1.1465756592638295e-10,0.721415839062898,0.17189547903360605,0.0802256803683099,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,7,01-07,53,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.92313437453904,0.25980838790946237,0.5097155384787755,5.926914171376575e-15,6.369945963426825,0.18403218372946106,0.42906651137806073,1.3723103298093377e-10,0.7215431627196334,0.16630898163204255,0.11011778035566744,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,7,01-07,53,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.229083811925066,0.1929412381671991,0.4603525311381496,3.790104539509897e-12,6.796880319519812,0.07098916581824943,0.3340878340814445,9.802792940953355e-07,0.6601731601731602,0.21444908768178023,-0.14746917619389022,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,7,01-07,53,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.168993202978201,0.2063025695218651,0.472280004868171,8.736802457270932e-13,6.854217484574733,0.05524914409543391,0.3235086596713198,2.2289840765330184e-06,0.6427934810287751,0.18763455589221847,-0.003990604961864097,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,7,01-07,53,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.729218858221949,0.30069289012421363,0.5487930419499107,1.610404308001448e-17,6.322440296208052,0.1961574207120177,0.4429375004735096,2.923471875612758e-11,0.7094474153297683,0.16782837363395636,0.10198785307269975,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,7,01-07,53,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.2825959159279225,0.18094877622149785,0.4409000664436872,3.6851357182508286e-11,6.800987489815098,0.06986607453042148,0.30885803864695294,6.612732283905048e-06,0.6620830150241914,0.204511374513235,-0.09429469237569399,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,7,01-07,53,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.504730035228689,0.1302212652632042,0.3920793355512029,6.104710403036636e-09,7.050804788771689,0.00027877042669977037,0.233400367076183,0.000757186394326788,0.6275146422205246,0.19269236776128126,-0.0310538267338738,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,7,01-07,53,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.859513357427966,0.27335004777721683,0.5279900089192421,4.1114034314080803e-16,6.425734412715045,0.16967698509854234,0.41939192471061015,3.873792150298466e-10,0.717214158390629,0.16676418028796947,0.10768211400535821,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,7,01-07,53,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.0730024585655755,0.22741502981881634,0.4845454740770304,1.8185801765329966e-13,6.774504286136869,0.07709589685810803,0.32501878779420024,1.9860871627814067e-06,0.6573720397249809,0.20717453684273507,-0.1085446792482736,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,7,01-07,53,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.212454127730663,0.19665006096991666,0.4584874988330435,4.743390197842149e-12,6.829209005462123,0.06213065302006249,0.31316722414853704,4.831222096796821e-06,0.6149096002037179,0.1964884421542409,-0.05136577304965284,0.3137254901960784,0.22727272727272727,0.3137254901960784,16,35,119,35,205,51,False
B2000WCN001002,7,01-07,53,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.450464293604731,0.35742978899787436,0.6000062387115288,1.9613926354674205e-21,6.098867760049018,0.2520028095452902,0.5048330493745796,1.1772725657987482e-14,0.726890756302521,0.16554484886911572,0.11420648411960943,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,7,01-07,53,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.891802655341572,0.26649293169525157,0.520924488956523,1.1757020271732867e-15,6.463615945993819,0.15985814673152055,0.4126920939287657,7.797636377751889e-10,0.6942959001782532,0.19490102937041806,-0.042871881753478336,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,7,01-07,53,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",6.80345210381844,0.28517900367281623,0.5371758277139232,1.0107220862033787e-16,6.525270498019641,0.14375396734369283,0.40134080709555653,2.4640961617488356e-09,0.645021645021645,0.191953886564454,-0.02710237877147681,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,8,01-08,52,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.895259824702909,0.2657568414943825,0.5155161696836973,2.5851815197873732e-15,6.346548214512414,0.19001551441476594,0.43594919236888424,6.427344835379656e-11,0.7262541380188439,0.1655146177515664,0.11436824407823054,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,8,01-08,52,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.051908480013929,0.23201635424611555,0.4897406923700448,9.177616900329025e-14,6.63175003891492,0.1155814759054048,0.3685777674356828,5.399777860895662e-08,0.6693404634581105,0.2098357611183711,-0.1227842960274439,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,8,01-08,52,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",7.041750066011623,0.23422735194636857,0.49185462923591106,6.925251928146557e-14,6.609145088118922,0.12160044959471361,0.3733088103998575,3.52999221643041e-08,0.6670486376368728,0.18184415965137396,0.026992512178636296,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,8,01-08,52,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.718170594251747,0.3029872981961186,0.5508564573340339,1.1534397564802701e-17,6.307048896973545,0.2000664184767138,0.4473278661760455,1.765784050854943e-11,0.712375859434683,0.16681131837565427,0.107429888625303,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,8,01-08,52,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",7.147024052868178,0.21115963665882298,0.46960271614000393,1.2205605932287419e-12,6.762111231056101,0.08046946903879171,0.32597559190985836,1.845482691326608e-06,0.6662846956964604,0.20605984129874003,-0.10258019233251203,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
