dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
B2000WCN001002,34,28,01-28,32,12046,12073,11984,12073,5.469531903517478,-0.04165651267267633,-1.1546582019802663,0.07415748883034731,-0.0027913256498213975,-4.654918531780062,102.87213287353515,120,115.0,0
B2000WCN001002,35,28,01-28,32,12411,12438,12349,12438,-3.2517099112321026,-0.17558612265101226,0.6477733294472711,0.02174798723466421,-0.0022070442814169184,10.76152909205127,88.45234985351563,114,11.0,1
B2000WCN001002,36,28,01-28,32,12776,12803,12714,12803,-0.4471911298425952,0.3101980603438116,0.4038455543090866,-0.07108001530785968,-0.003070722667594996,4.946581457213599,95.90294952392578,114,43.0,1
B2000WCN001002,37,28,01-28,32,13141,13168,13079,13168,-2.639763641788047,-0.20194800715806463,-1.3421637144179124,0.11932732776188214,-0.0028827306657285205,0.5747106846486021,99.67527465820312,109,82.0,0
B2000WCN001002,38,28,01-28,32,13506,13533,13444,13533,2.7922164367729176,-0.11115926247851302,-1.6162942308853085,-0.03869324648173502,-0.002758562906204547,-12.58039840818887,109.71105041503907,120,188.0,0
B2000WCN001002,39,28,01-28,32,13871,13898,13809,13898,-4.25152571584985,-0.12653381037738032,2.2023556836891425,0.023987310332080583,-0.0021911409719484226,10.677237815275845,88.8593994140625,86,12.0,1
B2000WCN001002,40,28,01-28,32,14236,14263,14174,14263,-9.683291953381241,-0.0960577120218483,2.0016952902054608,-0.02371609328735156,-0.002048884153865613,20.029168152149882,84.34797821044921,104,6.0,1
B2000WCN001002,41,28,01-28,32,14601,14628,14539,14628,2.4939023149816237,0.3593123306506457,-1.5117923247346814,-0.09853587172628665,-0.0029912606321401474,-10.411708717927281,110.22414093017578,120,194.0,0
B2000WCN001002,42,28,01-28,32,14966,14993,14904,14993,-3.4466201241576058,0.007913706036299413,-0.19565574899145352,-0.05331369807572196,-0.0025229583890328455,10.327076247212638,92.64309844970703,119,25.0,1
B2000WCN001002,43,28,01-28,32,15331,15358,15269,15358,2.0233031132342747,-0.300510149833472,-0.2949434254558458,0.1039257856472463,-0.0027733206395108095,4.287006817220964,99.49068756103516,120,79.0,0
