dataset,year,cutoff_doy,cutoff_label,lead_days_to_Mar1,short_window_start_abs,short_window_end_abs,long_window_start_abs,long_window_end_abs,O3_short_mean,O3_short_trend,NAM50_short_mean,NAM50_short_trend,EP2_100hPa_40_80N_long_mean,MA_O3_loss,MA_O3_min_DU,MA_O3_min_doy,low_o3_rank,Low25_min_label
BWCN,18,31,01-31,29,6209,6236,6147,6236,2.413558777518895,0.07308392633996565,1.151930969680775,-0.032071792706414984,-0.002681856847234624,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,31,01-31,29,6574,6601,6512,6601,-10.588346827252312,0.012897243115299604,2.3104212853649426,-0.020183664964196688,-0.0020185522392665444,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,31,01-31,29,6939,6966,6877,6966,9.353812879953328,0.32100136555068737,-2.6279757204044008,-0.18579880119007422,-0.003612242054148726,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,31,01-31,29,7304,7331,7242,7331,4.371782828858181,0.1438397238112192,0.8065556346098387,-0.18495146897118925,-0.0029910785402323214,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,31,01-31,29,7669,7696,7607,7696,0.5717861530943686,0.021676492635436983,0.5553357310118422,0.03629189012759574,-0.0024574891335615466,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,31,01-31,29,8034,8061,7972,8061,2.725283358556144,-0.05591906747286708,1.6512946925974814,0.08114244075811151,-0.0025041486527775532,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,32,02-01,28,370,397,308,397,-2.513422052608512,-0.008508722475919864,2.3308639981091934,0.010535043551477835,-0.002050963502700424,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,32,02-01,28,735,762,673,762,-3.523347676910969,-0.23336338397166953,2.3916171200167704,0.007437935317911072,-0.0019305649744119067,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,32,02-01,28,1100,1127,1038,1127,-4.894746493700867,0.13471174325673138,-0.011616999324106638,0.004625344914716203,-0.0028561648636269113,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,32,02-01,28,1465,1492,1403,1492,0.7340502744876082,0.14673309375193477,-1.8584980614313966,-0.0711678635544183,-0.0034072085240745903,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,32,02-01,28,1830,1857,1768,1857,7.56534588736777,-0.4088402633066024,-2.373197482115192,-0.03306959830646881,-0.0033890993603225244,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,32,02-01,28,2195,2222,2133,2222,5.345940358890509,-0.00346748290501456,-0.6547965028509645,0.035014443216551255,-0.003084396657819811,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,32,02-01,28,2560,2587,2498,2587,-9.24969099530522,-0.14643468823449612,3.2400653505511405,0.011427055592747185,-0.0020562540148015497,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,32,02-01,28,2925,2952,2863,2952,4.967173726810431,0.1299893747940077,-1.2895710348102856,-0.013279506509530654,-0.0032377079554492057,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,32,02-01,28,3290,3317,3228,3317,-1.2349773809776556,0.494625675835701,1.1100733393556692,-0.057880630914884455,-0.0027145705432351378,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,32,02-01,28,3655,3682,3593,3682,0.3493331506385568,-0.09194739365270743,-0.33442818062027463,0.08356905992476114,-0.0026466350070257355,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,32,02-01,28,4020,4047,3958,4047,6.986771243551502,-0.2839212213300496,-1.50112552131384,0.027108631230025985,-0.0027607476927355027,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,32,02-01,28,4385,4412,4323,4412,-4.7357752521585965,-0.15638708557316292,2.354030720622138,0.01243487539362095,-0.0019314622319991327,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,32,02-01,28,4750,4777,4688,4777,-3.481666823203518,-0.078413479152438,0.6401109922387734,0.07565967707389494,-0.0023909765418111168,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,32,02-01,28,5115,5142,5053,5142,-4.014031477744534,0.25475339306941,2.06849707249048,0.07500008040500779,-0.002404781892202538,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,32,02-01,28,5480,5507,5418,5507,-1.1910806241242784,-0.08342702782127696,0.9696237827009443,-0.09315957723437512,-0.0027185503159038427,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,32,02-01,28,5845,5872,5783,5872,-4.603826399619534,-0.01855198101763516,0.12876509292556307,-0.03963674802006533,-0.002691435047675565,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,32,02-01,28,6210,6237,6148,6237,2.5879381594450583,0.08026945876194636,1.1320880268902689,-0.03430146303922182,-0.0026786948854719502,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,32,02-01,28,6575,6602,6513,6602,-10.717541380698634,0.00875493032350553,2.2628337761914525,-0.005866221364181998,-0.0020563557988642987,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,32,02-01,28,6940,6967,6878,6967,9.629758140611354,0.33023929196058144,-2.7856760286121527,-0.17796568494858217,-0.0035702262669322876,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,32,02-01,28,7305,7332,7243,7332,4.197205748469193,0.08193359591058137,0.623275566845531,-0.20433453149855238,-0.0029878995357851827,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,32,02-01,28,7670,7697,7608,7697,0.47719242972616777,0.02351474236796343,0.6322190528759483,0.02381492742868693,-0.0024200560778370743,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,32,02-01,28,8035,8062,7973,8062,2.727964742435432,-0.04229977062293714,1.6998387488833164,0.08040966115436031,-0.002536522354865512,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,33,02-02,27,371,398,309,398,-2.5883344425177697,0.0055518457826638215,2.3189657137795736,0.011470711776155216,-0.0020670846843123683,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,33,02-02,27,736,763,674,763,-3.7339333717867444,-0.2765272201008287,2.3826793438875895,0.0033940935454280083,-0.0019066550060616169,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,33,02-02,27,1101,1128,1039,1128,-4.687972373251589,0.1645842462970291,-0.030883240568248902,-0.009811845235369623,-0.002875309639627263,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,33,02-02,27,1466,1493,1404,1493,0.9883396101294102,0.15449870913353433,-1.9257447508437002,-0.05002948390305029,-0.0034183313826777924,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,33,02-02,27,1831,1858,1769,1858,7.491085974177961,-0.4205640005641536,-2.4302880237038083,-0.028455096048386048,-0.0034273554024301907,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,33,02-02,27,2196,2223,2134,2223,5.3846442038968485,0.05935100781373163,-0.6370540135357627,0.011887843728717136,-0.0031338406285954887,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,33,02-02,27,2561,2588,2499,2588,-9.324065512900024,-0.13504339164442847,3.2812797046711175,0.01514543833035895,-0.0020412734880507002,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,33,02-02,27,2926,2953,2864,2953,5.09588344645056,0.09502830286589538,-1.3449198577193662,-0.0030662328734510757,-0.0032506506131236746,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,33,02-02,27,3291,3318,3229,3318,-0.9369413695720417,0.46671160169615816,1.064737007122021,-0.050553697740296645,-0.0027150824276327224,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,33,02-02,27,3656,3683,3594,3683,0.26609709129570497,-0.09026133500821318,-0.2748465494369402,0.08540287200033843,-0.0026661753825286336,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,33,02-02,27,4021,4048,3959,4048,6.785589485879271,-0.3061243341167726,-1.498537193992279,0.026555496627144477,-0.0027598146759764534,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,33,02-02,27,4386,4413,4324,4413,-4.83743477341551,-0.16339052395087464,2.331220970014269,0.009793661063742236,-0.0019302500732059204,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,33,02-02,27,4751,4778,4689,4778,-3.536194179369054,-0.06839985452917363,0.6779053147499238,0.07572848752945399,-0.0023769910082970243,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,33,02-02,27,5116,5143,5054,5143,-3.7646835374535965,0.25467223881432616,2.1177249388913912,0.06169477591429519,-0.002404586966725782,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,33,02-02,27,5481,5508,5419,5508,-1.2020693145183294,-0.04735081436797401,0.8817729342933662,-0.11521778648924196,-0.0027957328794766274,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,33,02-02,27,5846,5873,5784,5873,-4.653299826864869,-0.006316292522800316,0.1323428213509365,-0.048146458515709666,-0.0026791339610510766,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,33,02-02,27,6211,6238,6149,6238,2.749311278917776,0.08785060816207656,1.1248507532811094,-0.035615002198282,-0.002696237310864278,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,33,02-02,27,6576,6603,6514,6603,-10.859136422672625,-0.00010048490507807944,2.213945065612075,0.0036164601359134556,-0.002075612157597921,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,33,02-02,27,6941,6968,6879,6968,9.831579476113648,0.3335001528471605,-2.92823297776525,-0.16829804105588486,-0.0035311119878457487,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,33,02-02,27,7306,7333,7244,7333,3.9666821568649016,0.013855918905519952,0.43635666215947183,-0.22044692825075166,-0.0029719896599959125,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,33,02-02,27,7671,7698,7609,7698,0.38757154808281413,0.020314347950797913,0.7181445102960972,0.011529775434994305,-0.002389220149494444,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,33,02-02,27,8036,8063,7974,8063,2.7533947488536015,-0.022944249303629042,1.7496594327835697,0.0771983699509969,-0.002551250462610315,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,34,02-03,26,372,399,310,399,-2.6206612438889003,0.0214001617064889,2.308128239546999,0.011849657115470123,-0.0020797556031286668,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,34,02-03,26,737,764,675,764,-3.984851972212702,-0.3175068585825726,2.3835780886822397,0.0026774945214384734,-0.001884570577369013,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,34,02-03,26,1102,1129,1040,1129,-4.518082345050314,0.19375936183592188,-0.04381513397268581,-0.022592258906769917,-0.002887869622450879,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,34,02-03,26,1467,1494,1405,1494,1.2908294962059637,0.16263200967730193,-1.9908903270515472,-0.03030125058336956,-0.0034451562936133125,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,34,02-03,26,1832,1859,1770,1859,7.438054848901975,-0.42060205007461277,-2.4893015413182793,-0.023780009660402876,-0.0034620841613678603,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,34,02-03,26,2197,2224,2135,2224,5.450175450011069,0.1150263554666176,-0.6343001207304476,-0.010989390901676704,-0.003194550215936735,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,34,02-03,26,2562,2589,2500,2589,-9.38153988855966,-0.12381534183789338,3.3426209215518177,0.01796481009182589,-0.002024079326234653,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,34,02-03,26,2927,2954,2865,2954,5.243336951214336,0.06265157383350282,-1.4014948159206586,0.006896890729075355,-0.0032677572228927885,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,34,02-03,26,3292,3319,3230,3319,-0.6368013915067883,0.4303413790548515,1.02154633045197,-0.04078823430031435,-0.002711550972262573,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,34,02-03,26,3657,3684,3595,3684,0.2460305634492675,-0.08604157728032363,-0.2232513696477072,0.08574817693065975,-0.0026810876285468014,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,34,02-03,26,4022,4049,3960,4049,6.564897293185595,-0.32719431841028207,-1.4859513561071602,0.025764977785375634,-0.0027535972021637475,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,34,02-03,26,4387,4414,4325,4414,-4.963526724584353,-0.1691147833378176,2.295636592589799,0.004863734077744425,-0.0019144567511182702,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,34,02-03,26,4752,4779,4690,4779,-3.59215897032933,-0.05877460938996054,0.7174557458877521,0.07218705696411278,-0.0023475468968491278,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,34,02-03,26,5117,5144,5055,5144,-3.48952568480687,0.2518291712051225,2.1363808672310975,0.047164044359230384,-0.0024150190607009603,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,34,02-03,26,5482,5509,5420,5509,-1.193087031678383,-0.004807203132210086,0.7743090204838315,-0.14005640440963443,-0.0028764954571229326,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,34,02-03,26,5847,5874,5785,5874,-4.7252864008364455,0.0034497982549948443,0.12173639211611266,-0.05692776900859813,-0.002664674360455018,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,34,02-03,26,6212,6239,6150,6239,2.889796694169134,0.09736762321993074,1.125450985183065,-0.03665775221626709,-0.0027307770945372524,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,34,02-03,26,6577,6604,6515,6604,-11.017743981402855,-0.00907129762639142,2.175263742388824,0.009799306455055671,-0.0020652845166732083,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,34,02-03,26,6942,6969,6880,6969,9.94282899702558,0.3308014662051706,-3.058914953027199,-0.15761274103159972,-0.0035003875131785355,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,34,02-03,26,7307,7334,7245,7334,3.706006977721031,-0.055513868388420214,0.2601144921302162,-0.23090167911581,-0.0029345769069340152,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,34,02-03,26,7672,7699,7610,7699,0.30977677055027186,0.010361997128179796,0.8009911147089364,0.00010417739769456221,-0.002371027211604987,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,34,02-03,26,8037,8064,7975,8064,2.8096905583920693,-0.003611632744476906,1.808252228793938,0.0704216288838581,-0.002548167675427361,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,35,02-04,25,373,400,311,400,-2.5816517587033836,0.03732221346529483,2.303477511820654,0.011146215926690342,-0.0020982096567813847,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,35,02-04,25,738,765,676,765,-4.251321373222777,-0.3513969925946043,2.387280579881516,0.004493100769426116,-0.0018775240295762447,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,35,02-04,25,1103,1130,1041,1130,-4.378180384191667,0.2218379317385054,-0.04988277715551136,-0.03258837320073353,-0.002901081580475508,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,35,02-04,25,1468,1495,1406,1495,1.619916844812239,0.17209260652368302,-2.0429410318405608,-0.013354617822875618,-0.0034851377313925495,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,35,02-04,25,1833,1860,1771,1860,7.390379316910455,-0.4096260379092159,-2.545316635687752,-0.01893594411572628,-0.003485979981137251,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,35,02-04,25,2198,2225,2136,2225,5.531685567346419,0.16211833324293015,-0.6486955460981951,-0.032873522403052156,-0.0032432650651473063,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,35,02-04,25,2563,2590,2501,2590,-9.435464385133352,-0.11493973957017378,3.4155294030815635,0.020508643605084004,-0.002012342611720557,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,35,02-04,25,2928,2955,2866,2955,5.391296424628785,0.03106692132972301,-1.4570017661434893,0.01555142651124088,-0.0032842940390175094,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,35,02-04,25,3293,3320,3231,3320,-0.3265620806202395,0.385557011268216,0.9779204112452923,-0.02983478113606593,-0.0026996264960955523,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,35,02-04,25,3658,3685,3596,3685,0.2673269923429312,-0.0780862253148735,-0.17858547078278403,0.08477138428892377,-0.002703428599708097,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,35,02-04,25,4023,4050,3961,4050,6.329589445694633,-0.3488189395873587,-1.467959215887537,0.024854107223716546,-0.0027437928747308183,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,35,02-04,25,4388,4415,4326,4415,-5.09384505704323,-0.16818228402728647,2.259311460151053,-0.00047243140625232013,-0.0019063543961037673,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,35,02-04,25,4753,4780,4691,4780,-3.6534393476403264,-0.05808809645833359,0.7525708557373595,0.06651299471200742,-0.002324116876749997,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,35,02-04,25,5118,5145,5056,5145,-3.2084807425552264,0.24749776620929106,2.135669132694131,0.033295902812641644,-0.0024583967560928206,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,35,02-04,25,5483,5510,5421,5510,-1.1781436541065662,0.04126571178129896,0.6485675023785865,-0.1641826104801461,-0.002947655521937599,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,35,02-04,25,5848,5875,5786,5875,-4.839217393294624,0.010286163168851373,0.10015874875388489,-0.06496232949199841,-0.0026570387053127076,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,35,02-04,25,6213,6240,6151,6240,2.998029038328562,0.11091647935768682,1.1258846964417202,-0.036890166010163414,-0.0027481511090760233,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,35,02-04,25,6578,6605,6516,6605,-11.18982578301282,-0.01880726715659452,2.1494928985299495,0.012978642771497613,-0.002032261205345312,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,35,02-04,25,6943,6970,6881,6970,9.983044961964863,0.32475035183490036,-3.182189299170529,-0.14625155556436858,-0.0034773065437059196,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,35,02-04,25,7308,7335,7246,7335,3.450329300779734,-0.12138609813658335,0.1064194352640667,-0.2343055983027525,-0.002873216055408328,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,35,02-04,25,7673,7700,7611,7700,0.2553734749740692,-0.0035485875030362743,0.8672950543892624,-0.009946021853310429,-0.002371710158910533,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,35,02-04,25,8038,8065,7976,8065,2.87819457439162,0.011236746891446792,1.876736567385006,0.05983567665011355,-0.0025263310275694447,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,36,02-05,24,374,401,312,401,-2.4643097065990736,0.053258719005917596,2.300980420179329,0.008154300329784434,-0.0021286878105204834,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,36,02-05,24,739,766,677,766,-4.53728339390725,-0.3793909416526447,2.397216681095354,0.0069892873962217085,-0.0018761709906992444,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,36,02-05,24,1104,1131,1042,1131,-4.265843051412832,0.2507818813800119,-0.052061238438005565,-0.04140387524044038,-0.0029171399059262034,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,36,02-05,24,1469,1496,1407,1496,1.9463603286269284,0.1857519779117719,-2.084975010523445,-0.0013539567493351377,-0.0035205529073580174,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,36,02-05,24,1834,1861,1772,1861,7.338223034402598,-0.3900223500934964,-2.5890177536779215,-0.015696746534750426,-0.003497541752312024,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,36,02-05,24,2199,2226,2137,2226,5.631306225320566,0.2005743489034292,-0.6797393605371166,-0.05524086428614,-0.003267974653404988,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,36,02-05,24,2564,2591,2502,2591,-9.502274118743328,-0.10674549682962886,3.4869635686107823,0.023770568479404893,-0.0020091433014117056,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,36,02-05,24,2929,2956,2867,2956,5.518198707533178,-0.0008085333510350772,-1.50474414639272,0.022328700105258375,-0.0032974745631938595,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,36,02-05,24,3294,3321,3232,3321,-0.002405453320617162,0.33286601807564403,0.940214240263869,-0.019450554904399377,-0.0026867335305298026,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,36,02-05,24,3659,3686,3597,3686,0.30656992989297244,-0.06649543918531454,-0.14028826942684133,0.08129357592911071,-0.002738296936382907,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,36,02-05,24,4024,4051,3962,4051,6.089690057979607,-0.3691251720491016,-1.4412546414231124,0.02451130551910314,-0.0027336228418565686,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,36,02-05,24,4389,4416,4327,4416,-5.230719008356887,-0.16230148417467255,2.224669716248908,-0.004399356274826839,-0.001933721814667172,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,36,02-05,24,4754,4781,4692,4781,-3.7018656191618535,-0.06550229287880005,0.7760323201293271,0.05790541687384576,-0.002341579288988027,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,36,02-05,24,5119,5146,5057,5146,-2.9345983919890024,0.24410694039068534,2.117977889205314,0.0184369788184701,-0.002525087830684608,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,36,02-05,24,5484,5511,5422,5511,-1.1685313775672677,0.0869284622854357,0.5102218342157566,-0.18446554037473648,-0.002999964068858468,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,36,02-05,24,5849,5876,5787,5876,-4.996921390035878,0.014392671112796107,0.0734864035822427,-0.07111621791975475,-0.0026557775529128342,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,36,02-05,24,6214,6241,6152,6241,3.0854016298092675,0.12646467001382938,1.1291573027229023,-0.03405854150348721,-0.0027268958685051697,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,36,02-05,24,6579,6606,6517,6606,-11.350452600798992,-0.03187178523266844,2.118595338660225,0.01319916476387398,-0.0020136262949339125,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,36,02-05,24,6944,6971,6882,6971,9.993996251740072,0.318444196143157,-3.294913812961872,-0.13316469114853918,-0.0034516038630212575,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,36,02-05,24,7309,7336,7247,7336,3.2253418371544123,-0.18277450755431102,-0.02597448770164432,-0.23127715856232628,-0.002827473466037603,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,36,02-05,24,7674,7701,7612,7701,0.2242700707097965,-0.01905031461813961,0.9189817906635037,-0.016571934891154338,-0.0023728966988747447,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,36,02-05,24,8039,8066,7977,8066,2.9222945479872804,0.01988252284046198,1.9452792941745352,0.045619041745242256,-0.0025130406653197873,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,37,02-06,23,375,402,313,402,-2.289573439604005,0.0700039315792778,2.2924207824945326,0.0031554239157538452,-0.0021649232154205074,1.7373017619018132,97.39088745117188,98,9.0,0
BWCN,3,37,02-06,23,740,767,678,767,-4.843160726416925,-0.4016666854183351,2.4198080762409804,0.0074453682222843185,-0.0018766497012825175,11.077120497493517,88.2921371459961,120,4.0,1
BWCN,4,37,02-06,23,1105,1132,1043,1132,-4.163245543485844,0.2811316507172032,-0.057769750484658454,-0.0476494090370246,-0.002921428108928377,-1.406564004779796,99.58116302490234,118,10.0,0
BWCN,5,37,02-06,23,1470,1497,1408,1497,2.2463568124711877,0.2039762644966231,-2.1211877610403227,0.004814071419285833,-0.0035250982683557234,-7.391868064918436,102.55701293945313,120,15.0,0
BWCN,6,37,02-06,23,1835,1862,1773,1862,7.2701227034100855,-0.3628414040486035,-2.6161639676877226,-0.012646394126099246,-0.0035020173895776133,-12.775030316375275,109.4763900756836,120,23.0,0
BWCN,7,37,02-06,23,2200,2227,2138,2227,5.762247424392227,0.23267183045788775,-0.7228606503689878,-0.07725928884711014,-0.0032833822559937657,-10.188913212923685,102.39976501464844,120,14.0,0
BWCN,8,37,02-06,23,2565,2592,2503,2592,-9.587110126092568,-0.09695375535600519,3.5453061504737353,0.027743767032197032,-0.002006482526825169,26.02682973001144,73.43604278564453,106,1.0,1
BWCN,9,37,02-06,23,2930,2957,2868,2957,5.609703838751181,-0.03337723734786128,-1.530140442585173,0.02749171877953903,-0.003299622316256888,-8.84545393037694,106.20907440185547,120,19.0,0
BWCN,10,37,02-06,23,3295,3322,3233,3322,0.3468608974670013,0.2751064084206618,0.9055010417354507,-0.010100804947314523,-0.0026872265830590676,-10.245587607374892,105.58467712402344,120,18.0,0
BWCN,11,37,02-06,23,3660,3687,3598,3687,0.33964354473611585,-0.05220103743744642,-0.10593785105345477,0.07428481014238768,-0.002781852582599525,-6.232660261223507,107.15471649169922,120,20.0,0
BWCN,12,37,02-06,23,4025,4052,3963,4052,5.85050763906159,-0.3840897789499852,-1.405388202005255,0.026208438111607966,-0.002717617881553528,-7.000462765465949,108.03871307373046,120,21.0,0
BWCN,13,37,02-06,23,4390,4417,4328,4417,-5.378853704322198,-0.15373378154600056,2.1914718158493303,-0.007166188250232836,-0.0019510082304824462,14.987227719253246,83.27454986572266,109,2.0,1
BWCN,14,37,02-06,23,4755,4782,4693,4782,-3.744820065231796,-0.07613839766125934,0.7913903754231104,0.04737358565709439,-0.0023794212379338224,8.500402582974749,89.38094482421874,95,5.0,1
BWCN,15,37,02-06,23,5120,5147,5058,5147,-2.6709066000043973,0.24139456483088345,2.0845869902348015,0.0019702501059402984,-0.00258177524384278,3.308877464506513,96.6460189819336,88,8.0,0
BWCN,16,37,02-06,23,5485,5512,5423,5512,-1.1469784209446878,0.13156297208524087,0.36744193981316203,-0.19914791711878227,-0.003032617520274429,-5.014435888985098,100.64898681640625,120,13.0,0
BWCN,17,37,02-06,23,5850,5877,5788,5877,-5.184608938086847,0.01742890652713528,0.03936306097639406,-0.07515841753936427,-0.002666761809929318,5.278286043848214,93.28086853027344,84,7.0,0
BWCN,18,37,02-06,23,6215,6242,6153,6242,3.172574736316752,0.13949497838666117,1.1276705363875874,-0.026388168008420292,-0.0027043917971109146,-6.254686798508984,103.8860580444336,120,17.0,0
BWCN,19,37,02-06,23,6580,6607,6518,6607,-11.484775313383308,-0.046060112306169035,2.0789097720843674,0.010243671707227762,-0.00202188183986475,13.566131392769194,85.98907928466797,89,3.0,1
BWCN,20,37,02-06,23,6945,6972,6883,6972,10.004157486909666,0.31197799728370695,-3.3916817887219906,-0.11658681977767144,-0.0034253614334790548,-12.835798894076031,108.7208969116211,120,22.0,0
BWCN,21,37,02-06,23,7310,7337,7248,7337,3.020168643264296,-0.24393746357949553,-0.14458281676765875,-0.22299832533698177,-0.002785131748361324,-0.4871370648624031,100.07074127197265,113,11.0,0
BWCN,22,37,02-06,23,7675,7702,7613,7702,0.2062356249886262,-0.03420164291154155,0.9637144346918818,-0.01884718582017003,-0.002364644394071895,6.733812502088159,91.68306732177734,120,6.0,0
BWCN,23,37,02-06,23,8040,8067,7978,8067,2.926355101306986,0.018922268010136748,1.9899695439567342,0.02864406373306587,-0.002525852566405001,0.27405210509949457,100.33548431396484,114,12.0,0
BWCN,2,38,02-07,22,376,403,314,403,-2.0815255040707767,0.08580161658164263,2.2810987880409206,-0.003856276680614363,-0.0021904815676918885,1.7373017619018132,97.39088745117188,98,9.0,0
